src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003301,0b00cb01,10000,100,442945507,353000072,1986778624,2339778624,37148793,2339778696
0b003801,0b00cb01,10000,100,441813827,318000077,2023868794,2412868794,37053911,2341868871
0b002701,0b00cb01,10000,100,441749666,353000053,1989611974,2201611974,37048533,2342612027
0b002b01,0b00cb01,10000,100,442117240,353000058,1989920669,2236920669,37079352,2342920727
0b000401,0b00cb01,10000,100,442776184,389000010,1958246095,1958246095,37134598,2347246105
0b000f01,0b00cb01,10000,100,442251144,389000027,1959538901,2029538901,37090579,2348538928
0b000501,0b00cb01,10000,100,441947869,389000011,1959971474,1959971474,37065149,2348971485
0b001c01,0b00cb01,10000,100,442185918,353000045,1995974394,2136974394,37085107,2348974439
0b002601,0b00cb01,10000,100,442825002,389000051,1960918123,2172918123,37138692,2349918174
0b001301,0b00cb01,10000,100,441610566,424000029,1928063934,1998063934,37036871,2352063963
0b002301,0b00cb01,10000,100,442055212,424000048,1928589761,2104589761,37074152,2352589809
0b001f01,0b00cb01,10000,100,442487955,424000046,1928796824,2069796824,37110430,2352796870
0b003201,0b00cb01,10000,100,442922748,424000068,1929094806,2282094806,37146884,2353094874
0b003e01,0b00cb01,10000,100,442591048,424000096,1929572081,2353572081,37119077,2353572177
