src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003d01,0b00cb01,10000,100,443214934,212000094,2071319628,2460319628,37171380,2283319722
0b000e01,0b00cb01,10000,100,443280227,212000023,2082285825,2152285825,37176857,2294285848
0b002801,0b00cb01,10000,100,442825002,212000068,2083436828,2330436828,37138692,2295436896
0b003901,0b00cb01,10000,100,442429273,212000086,2088763276,2441763276,37105513,2300763362
0b002701,0b00cb01,10000,100,441873128,247000068,2058399190,2305399190,37058886,2305399258
0b001301,0b00cb01,10000,100,443108392,247000033,2065006034,2171006034,37162449,2312006067
0b003201,0b00cb01,10000,100,442641479,247000080,2065989828,2383989828,37123303,2312989908
0b000b01,0b00cb01,10000,100,442444248,247000020,2070552107,2140552107,37106768,2317552127
0b003a01,0b00cb01,10000,100,442299518,247000086,2071676487,2460676487,37094633,2318676573
0b001001,0b00cb01,10000,100,441947869,247000026,2071720407,2141720407,37065149,2318720433
0b001b01,0b00cb01,10000,100,442438326,283000050,2044406635,2185406635,37106271,2327406685
0b002101,0b00cb01,10000,100,441610566,283000059,2046610531,2222610531,37036871,2329610590
0b002d01,0b00cb01,10000,100,442403018,318000070,2017530291,2300530291,37103312,2335530361
0b001d01,0b00cb01,10000,100,441749666,318000051,2020321242,2161321242,37048533,2338321293
0b003e01,0b00cb01,10000,100,442251144,318000096,2021083261,2445083261,37090579,2339083357
0b000201,0b00cb01,10000,100,441988043,318000003,2021665191,2021665191,37068521,2339665194
0b000801,0b00cb01,10000,100,442973506,283000015,2057757295,2092757295,37151140,2340757310
0b002a01,0b00cb01,10000,100,443033490,318000069,2027008387,2274008387,37156169,2345008456
0b002c01,0b00cb01,10000,100,442510405,318000070,2027041373,2274041373,37112314,2345041443
0b000301,0b00cb01,10000,100,442369121,353000003,1994184608,1994184608,37100470,2347184611
0b000101,0b00cb01,10000,100,443416361,353000002,1994467831,1994467831,37188270,2347467833
0b002601,0b00cb01,10000,100,443143842,353000067,1996298407,2208298407,37165420,2349298474
0b001c01,0b00cb01,10000,100,442865639,389000051,1960950074,2101950074,37142096,2349950125
0b000901,0b00cb01,10000,100,442572752,353000016,1997138001,2032138001,37117540,2350138017
0b000601,0b00cb01,10000,100,442496649,389000010,1961821899,1996821899,37111160,2350821909
0b001901,0b00cb01,10000,100,442518303,424000042,1927445820,2033445820,37112977,2351445862
0b002901,0b00cb01,10000,100,442850231,389000069,1963790608,2210790608,37140806,2352790677
0b002201,0b00cb01,10000,100,441813827,389000059,1963847957,2175847957,37053911,2352848016
0b002401,0b00cb01,10000,100,442922748,424000065,1930107884,2142107884,37146884,2354107949
