state,topo,seed,flowNum,cc,randOffset,slots,multiFactor,maxFctNs,avgFctNs,makespanNs,dropPkts,linkUtil,runtimeS
-1,fat,135,208,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,135,208,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,135,208,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,135,208,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,135,208,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,135,208,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,136,208,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,137,208,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,138,208,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,139,208,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,140,224,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,141,224,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,142,224,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,143,224,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,144,224,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,145,240,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,146,240,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,147,240,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,148,240,timely,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,149,240,hpccPint,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,150,256,dcqcn,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,151,256,hp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,152,256,dctcp,1,1000000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,100.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,100.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,100.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,100.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,100.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000.0,1.0,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000.0,1.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000000.0,0.2,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000000.0,0.5,-1,-1.0,-1,-1,-1,-1.0
-1,fat,153,256,timely,1,1000000.0,0.7,-1,-1.0,-1,-1,-1,-1.0
