src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b003301,0b00cb01,10000,100,442727168,141000081,2115363954,2504363954,37130488,2256364035
0b001b01,0b00cb01,10000,100,442572752,141000041,2115637648,2291637648,37117540,2256637689
0b002201,0b00cb01,10000,100,441988043,176000051,2132635124,2379635124,37068521,2308635175
0b002901,0b00cb01,10000,100,441873128,176000064,2133189776,2451189776,37058886,2309189840
0b003901,0b00cb01,10000,100,442270374,176000091,2133759517,2522759517,37092190,2309759608
0b001f01,0b00cb01,10000,100,442696687,176000049,2135518064,2382518064,37127931,2311518113
0b001901,0b00cb01,10000,100,442882945,212000040,2140414970,2316414970,37143546,2352415010
0b001701,0b00cb01,10000,100,443686486,212000039,2142718648,2283718648,37210916,2354718687
0b003b01,0b00cb01,10000,100,442487955,247000094,2143974367,2532974367,37110430,2390974461
0b002e01,0b00cb01,10000,100,442817923,247000075,2144685101,2497685101,37138094,2391685176
0b002401,0b00cb01,10000,100,442641479,247000054,2145471545,2428471545,37123303,2392471599
0b000901,0b00cb01,10000,100,442751047,247000022,2145562670,2215562670,37132491,2392562692
0b003a01,0b00cb01,10000,100,442399593,283000092,2137419025,2526419025,37103023,2420419117
0b002801,0b00cb01,10000,100,442496649,283000061,2139611230,2457611230,37111160,2422611291
0b000301,0b00cb01,10000,100,443065239,283000005,2139737935,2139737935,37158832,2422737940
0b000701,0b00cb01,10000,100,442448053,283000019,2139923576,2174923576,37107088,2422923595
0b000e01,0b00cb01,10000,100,443108392,283000029,2141167491,2211167491,37162449,2424167520
0b003101,0b00cb01,10000,100,441610566,318000076,2124026452,2477026452,37036871,2442026528
0b001401,0b00cb01,10000,100,442512341,318000036,2125030038,2231030038,37112477,2443030074
0b003701,0b00cb01,10000,100,441813827,318000087,2125156248,2514156248,37053911,2443156335
0b001d01,0b00cb01,10000,100,442403018,318000048,2126504969,2338504969,37103312,2444505017
0b003401,0b00cb01,10000,100,442973506,318000082,2126637470,2515637470,37151140,2444637552
0b001301,0b00cb01,10000,100,442579512,318000036,2126730973,2232730973,37118108,2444731009
0b001001,0b00cb01,10000,100,442117240,353000033,2104214596,2210214596,37079352,2457214629
0b001201,0b00cb01,10000,100,442251144,353000035,2104285258,2210285258,37090579,2457285293
0b002501,0b00cb01,10000,100,442299518,353000056,2104675404,2387675404,37094633,2457675460
0b000a01,0b00cb01,10000,100,442438326,353000024,2104690602,2174690602,37106271,2457690626
0b000601,0b00cb01,10000,100,443214934,353000016,2105798272,2140798272,37171380,2458798288
0b000f01,0b00cb01,10000,100,441800063,389000033,2076996600,2146996600,37052760,2465996633
0b002701,0b00cb01,10000,100,441866045,389000060,2077357296,2360357296,37058292,2466357356
0b003201,0b00cb01,10000,100,441896576,389000078,2077462046,2430462046,37060850,2466462124
0b002a01,0b00cb01,10000,100,441910758,389000066,2077526873,2395526873,37062038,2466526939
0b001501,0b00cb01,10000,100,442543046,389000036,2077761821,2183761821,37115052,2466761857
0b002101,0b00cb01,10000,100,442945507,389000050,2078091633,2325091633,37148793,2467091683
0b003601,0b00cb01,10000,100,443033490,389000087,2078147529,2467147529,37156169,2467147616
0b000201,0b00cb01,10000,100,442518303,389000004,2078369315,2078369315,37112977,2467369319
0b000c01,0b00cb01,10000,100,443416361,389000026,2078491352,2148491352,37188270,2467491378
0b001601,0b00cb01,10000,100,441947869,424000037,2045127865,2186127865,37065149,2469127902
0b002c01,0b00cb01,10000,100,442922748,424000071,2045273222,2363273222,37146884,2469273293
0b002d01,0b00cb01,10000,100,442185918,424000073,2045300821,2363300821,37085107,2469300894
0b003501,0b00cb01,10000,100,442429273,424000083,2045348045,2434348045,37105513,2469348128
