src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b001701,0b00cb01,10000,100,441610566,141000035,2053169893,2159169893,37036871,2194169928
0b000101,0b00cb01,10000,100,442270374,141000006,2056151149,2056151149,37092190,2197151155
0b001d01,0b00cb01,10000,100,442510405,176000046,2037994584,2213994584,37112314,2213994630
0b002301,0b00cb01,10000,100,442429273,176000055,2058862626,2270862626,37105513,2234862681
0b002a01,0b00cb01,10000,100,442572752,212000069,2042866173,2325866173,37117540,2254866242
0b001501,0b00cb01,10000,100,442438326,212000034,2045406369,2151406369,37106271,2257406403
0b003301,0b00cb01,10000,100,442487955,212000084,2059091937,2448091937,37110430,2271092021
0b000801,0b00cb01,10000,100,441873128,212000017,2061628747,2096628747,37058886,2273628764
0b003e01,0b00cb01,10000,100,442369121,247000095,2037905809,2461905809,37100470,2284905904
0b002801,0b00cb01,10000,100,443416361,212000066,2080206633,2327206633,37188270,2292206699
0b002e01,0b00cb01,10000,100,441947869,247000072,2048336223,2331336223,37065149,2295336295
0b001c01,0b00cb01,10000,100,444188902,247000044,2050668571,2191668571,37253037,2297668615
0b000401,0b00cb01,10000,100,442973506,247000008,2052560885,2087560885,37151140,2299560893
0b002501,0b00cb01,10000,100,441749666,247000060,2055376361,2302376361,37048533,2302376421
0b002601,0b00cb01,10000,100,443108392,283000061,2024846511,2271846511,37162449,2307846572
0b002201,0b00cb01,10000,100,441813827,283000055,2024972746,2236972746,37053911,2307972801
0b001401,0b00cb01,10000,100,442055212,283000034,2029006926,2135006926,37074152,2312006960
0b000301,0b00cb01,10000,100,442791930,283000008,2033241289,2033241289,37135915,2316241297
0b003101,0b00cb01,10000,100,442727168,283000078,2033703961,2386703961,37130488,2316704039
0b003001,0b00cb01,10000,100,442591048,283000076,2039586751,2392586751,37119077,2322586827
0b001f01,0b00cb01,10000,100,442383141,318000052,2006343985,2218343985,37101645,2324344037
0b003201,0b00cb01,10000,100,442825002,353000079,1982040217,2371040217,37138692,2335040296
0b002f01,0b00cb01,10000,100,443136026,353000074,1983702842,2301702842,37164768,2336702916
0b001201,0b00cb01,10000,100,442579512,389000023,1952175731,2022175731,37118108,2341175754
0b002701,0b00cb01,10000,100,442448053,389000065,1955874236,2202874236,37107088,2344874301
0b003901,0b00cb01,10000,100,442850231,389000089,1956393264,2345393264,37140806,2345393353
0b000c01,0b00cb01,10000,100,442413823,389000019,1957531111,2027531111,37104215,2346531130
0b003701,0b00cb01,10000,100,442641479,389000086,1958121217,2347121217,37123303,2347121303
0b003a01,0b00cb01,10000,100,442945507,389000092,1959277624,2383277624,37148793,2348277716
0b001e01,0b00cb01,10000,100,442751047,389000047,1962094920,2138094920,37132491,2351094967
0b002b01,0b00cb01,10000,100,442865639,424000070,1927459440,2210459440,37142096,2351459510
0b000a01,0b00cb01,10000,100,442251144,424000018,1928084912,1998084912,37090579,2352084930
0b000d01,0b00cb01,10000,100,443065239,389000020,1963581921,2033581921,37158832,2352581941
0b003401,0b00cb01,10000,100,442399593,424000084,1928847342,2317847342,37103023,2352847426
0b001101,0b00cb01,10000,100,441866045,424000022,1929248134,1999248134,37058292,2353248156
0b003501,0b00cb01,10000,100,443143842,424000085,1929947912,2318947912,37165420,2353947997
0b002c01,0b00cb01,10000,100,442817923,424000070,1929968359,2212968359,37138094,2353968429
